scenario,model_path,dataset,degradation,level,level_order,run,imgsz,device,elapsed_seconds,precision,recall,mAP50,mAP50_95,fitness,preprocess_ms,inference_ms,postprocess_ms,total_ms,fps,python_version,torch_version,cuda_available,gpu_name,device_requested
cpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,original,original,baseline,0,1,640,cpu,86.00404119491577,0.904472988558913,0.879236145922821,0.9371574842376553,0.8283588705285576,0.8283588705285576,1.1921286277246979,96.7420348518076,0.1515646265000992,98.0857281060324,10.195163142582603,3.12.13,2.11.0+cu128,True,Tesla T4,cpu
cpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,original,original,baseline,0,2,640,cpu,85.78394031524658,0.904472988558913,0.879236145922821,0.9371574842376553,0.8283588705285576,0.8283588705285576,1.1394237879653974,96.68861827832265,0.1339968337495257,97.96203890003757,10.208035798646659,3.12.13,2.11.0+cu128,True,Tesla T4,cpu
cpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,original,original,baseline,0,3,640,cpu,83.99632167816162,0.904472988558913,0.879236145922821,0.9371574842376553,0.8283588705285576,0.8283588705285576,1.1062476903594893,94.73366176748257,0.14598472772234683,95.98589418556442,10.41819747041949,3.12.13,2.11.0+cu128,True,Tesla T4,cpu
cpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,motion_blur_light,motion_blur,light,1,1,640,cpu,83.97085571289062,0.8872825518106165,0.8422017107455226,0.9125227639685611,0.7999964813746092,0.7999964813746092,1.104480868660351,94.46685318193174,0.1451495939758147,95.7164836445679,10.447521282889836,3.12.13,2.11.0+cu128,True,Tesla T4,cpu
cpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,motion_blur_light,motion_blur,light,1,2,640,cpu,82.21618437767029,0.8872825518106165,0.8422017107455226,0.9125227639685611,0.7999964813746092,0.7999964813746092,1.0651748807263122,92.52858511685497,0.14123001569331167,93.7349900132746,10.668374743074935,3.12.13,2.11.0+cu128,True,Tesla T4,cpu
cpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,motion_blur_light,motion_blur,light,1,3,640,cpu,83.64377927780151,0.8872825518106165,0.8422017107455226,0.9125227639685611,0.7999964813746092,0.7999964813746092,1.0918959204747194,94.0679170216732,0.12795885664146853,95.28777179878938,10.494526014435621,3.12.13,2.11.0+cu128,True,Tesla T4,cpu
cpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,motion_blur_medium,motion_blur,medium,2,1,640,cpu,85.70767021179199,0.7128748441851664,0.7490970544818711,0.8185062965305524,0.6697042789774144,0.6697042789774144,1.1134282662520074,96.39834269880876,0.14517572406541412,97.65694668912617,10.239926947371448,3.12.13,2.11.0+cu128,True,Tesla T4,cpu
cpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,motion_blur_medium,motion_blur,medium,2,2,640,cpu,82.89634966850281,0.7128748441851664,0.7490970544818711,0.8185062965305524,0.6697042789774144,0.6697042789774144,1.1059459506071447,93.2161493903506,0.14153371927921354,94.46362906023695,10.58608492970693,3.12.13,2.11.0+cu128,True,Tesla T4,cpu
cpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,motion_blur_medium,motion_blur,medium,2,3,640,cpu,83.93292999267578,0.7128748441851664,0.7490970544818711,0.8185062965305524,0.6697042789774144,0.6697042789774144,1.1228365879522089,94.3718478987966,0.14594579398220386,95.64063028073102,10.455807297220131,3.12.13,2.11.0+cu128,True,Tesla T4,cpu
cpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,motion_blur_heavy,motion_blur,heavy,3,1,640,cpu,83.45207667350769,0.5328357932579973,0.5303276737720134,0.5327400473667785,0.39476672334786944,0.39476672334786944,1.0960587891652296,93.84210858916158,0.14077837232073226,95.07894575064755,10.517575601044035,3.12.13,2.11.0+cu128,True,Tesla T4,cpu
