scenario,degradation,level,level_order,dataset,precision_mean,precision_std,recall_mean,recall_std,mAP50_mean,mAP50_std,mAP50_95_mean,mAP50_95_std,preprocess_ms_mean,preprocess_ms_std,inference_ms_mean,inference_ms_std,postprocess_ms_mean,postprocess_ms_std,total_ms_mean,total_ms_std,fps_mean,fps_std,elapsed_seconds_mean,elapsed_seconds_std,drop_mAP50_percent,drop_mAP50_95_percent,fps_change_percent
cpu_fp32,combined,light,1,combined_light,0.8856264001747194,0.0,0.8539652769950905,0.0,0.9150181576386648,0.0,0.7943607177992057,0.0,1.2311644537863415,0.025036317988891933,94.29131572248724,1.413306338191787,0.1330190313276407,0.00954010935385299,95.65549920760122,1.4392955309006663,10.455747142622283,0.15602736336989043,83.89010739326477,1.1894374936518133,2.362391270555781,4.10427822275369,1.7709937892749021
cpu_fp32,combined,medium,2,combined_medium,0.749595729020838,0.0,0.7107753143607303,0.0,0.8064705678666223,0.0,0.6535012419593519,0.0,1.242440786354637,0.026357807200869467,98.19989019158594,4.276112829242583,0.13926749756627174,0.004446935305991583,99.58159847550684,4.30454643463421,10.054405981059977,0.43005611148033074,87.08995628356934,3.773618466912932,13.945032565934449,21.108922085621295,-2.1354595998125
cpu_fp32,combined,heavy,3,combined_heavy,0.5413792874632264,0.0,0.23581125358053476,0.0,0.21932619479296497,0.0,0.13012118040868992,0.0,1.2299685140730496,0.007391452413920056,99.61225623934865,0.7344060993140785,0.1344840132344005,0.006952342936896338,100.9767087666561,0.7344955811566052,9.903624659284763,0.07234139346777349,88.11784307161967,0.6140402858453679,76.59665547339898,84.29168986556968,-3.6030892921345647
cpu_fp32,gaussian_blur,light,1,gaussian_blur_light,0.9162673512763155,0.0,0.861056469635665,0.0,0.9204630761720963,0.0,0.81136525850428,0.0,1.2473785309306418,0.016617808467564502,97.67500422971403,2.862528436347158,0.14326300522507193,0.002340469364488768,99.06564576586975,2.8813967700169965,10.099975337969845,0.2918614518425634,87.0260644753774,2.4356742144621193,1.7813876905800214,2.051479452792542,-1.6919103559569098
cpu_fp32,gaussian_blur,medium,2,gaussian_blur_medium,0.8710697241740067,0.0,0.850619606210421,0.0,0.8932879919400379,0.0,0.7813661843465907,0.0,1.2437545309321978,0.005016995590935283,96.80423658072135,2.6014111248186476,0.13894377429805096,0.009820359344577012,98.1869348859516,2.6126211691229533,10.189511029375018,0.27379967303111197,86.14840292930603,2.2597515549932075,4.681122760632241,5.672986413724531,-0.8204148836946596
cpu_fp32,gaussian_blur,heavy,3,gaussian_blur_heavy,0.7939321613510509,0.0,0.8654324783968531,0.0,0.883996715170952,0.0,0.7508885187820606,0.0,1.2359281923662013,0.0011428658977036923,94.53318876425853,0.5152327690293921,0.13132900241186166,0.009105951512680496,95.90044595903659,0.521443267674589,10.427686171055555,0.05682547291948222,84.17331512769063,0.4615653647020725,5.672554502400173,9.352269228078036,1.4978623789525394
cpu_fp32,jpeg_compression,light,1,jpeg_compression_light,0.9049052995126802,0.0,0.881145071528841,0.0,0.9380198224967978,0.0,0.8258918935781455,0.0,1.2371955835407284,0.008209847224315187,98.75007358834672,0.9869853346812378,0.12791894377841231,0.001210808505911504,100.11518811566584,0.9900207610309331,9.989141990029484,0.09822439820130453,87.84667698542277,0.8741694916704055,-0.09201636583460518,0.29781499760340335,-2.7707065252810716
cpu_fp32,jpeg_compression,medium,2,jpeg_compression_medium,0.8817276742109726,0.0,0.8813508579105377,0.0,0.9250235472359404,0.0,0.8164347226675086,0.0,1.2588999943764942,0.016956807528343897,97.55620650080401,2.455614439687984,0.13365769157728544,0.010311890597412826,98.94876418675778,2.47904252628672,10.110514896104757,0.25593136909000197,86.75245555241902,2.219318666106929,1.2947596541455866,1.4394905741083666,-1.5893235880427008
cpu_fp32,jpeg_compression,heavy,3,jpeg_compression_heavy,0.9299063589835751,0.0,0.8467337039066467,0.0,0.9173886107696747,0.0,0.7898583447417037,0.0,1.233506482340711,0.010053416094441974,96.37261650278965,1.412857708832497,0.13953951205198004,0.004784190673088157,97.74566249718235,1.407786110810364,10.232045644846588,0.14712978289170228,85.59563835461934,1.2613004735189655,2.1094505246428144,4.647807509115909,-0.4064042895267579
cpu_fp32,low_light,light,1,low_light_light,0.9027155065968985,0.0,0.8639623714275402,0.0,0.9278105739392583,0.0,0.8127226467328712,0.0,1.2126229855366766,0.012967984617335365,93.88127549559522,1.3191115060929766,0.12432699958404247,0.0011709333382489615,95.21822548071593,1.33180593618503,10.503550096942863,0.14574368941467503,83.57502897580464,1.1243150846054124,0.9973681537634471,1.8876146984107733,2.236283749036562
cpu_fp32,low_light,medium,2,low_light_medium,0.8758038192200152,0.0,0.8825302165893949,0.0,0.9243833620416195,0.0,0.8091342541174372,0.0,1.231640710079134,0.016003922868205053,93.5998566156854,1.3285312924020816,0.13301947672655487,0.00906915899405782,94.96451680249108,1.346043000196462,10.531651510350153,0.14843408787976986,83.31588538487752,1.1616611293928591,1.3630710324452135,2.320807695202647,2.5098087999327245
