scenario,degradation,level,level_order,dataset,precision_mean,precision_std,recall_mean,recall_std,mAP50_mean,mAP50_std,mAP50_95_mean,mAP50_95_std,preprocess_ms_mean,preprocess_ms_std,inference_ms_mean,inference_ms_std,postprocess_ms_mean,postprocess_ms_std,total_ms_mean,total_ms_std,fps_mean,fps_std,elapsed_seconds_mean,elapsed_seconds_std,drop_mAP50_percent,drop_mAP50_95_percent,fps_change_percent
cpu_int8,combined,light,1,combined_light,0.8596283736711174,0.0,0.8906635781698,0.0,0.9307901364833598,0.0,0.7837667125667425,0.0,3.2094183124466595,0.1689051358635247,62.6864378265089,0.8056310559747104,0.19937686023855994,0.00434708425573466,66.09523299919412,0.9784058391120121,15.131884257504717,0.2229433546002845,61.003443559010826,0.6012515221676051,0.7176594867116615,3.3126183122286177,0.504344114684448
cpu_int8,combined,medium,2,combined_medium,0.7958074694235807,0.0,0.6532800973615224,0.0,0.751252205640335,0.0,0.5839382459240198,0.0,3.079333340956071,0.2363891611088422,61.97508794336452,0.3551300785993827,0.19573759116311232,0.0018578964521879307,65.2501588754837,0.13668861647946734,15.325678002036431,0.0320931186662423,59.896621306737266,0.5549147881081347,19.867997770648845,27.96394748528498,1.7915012760953857
cpu_int8,combined,heavy,3,combined_heavy,0.4264367120104848,0.0,0.21745587231783783,0.0,0.21846296150093583,0.0,0.12729689675643213,0.0,2.8731277437595026,0.17480922079699415,62.39494832289057,0.2073057914227061,0.19694624217050025,0.0011444624756179246,65.46502230882056,0.34151339865788893,15.275610335684666,0.07981297522027193,59.87548462549845,0.21640893690770233,76.69773960516709,84.2963429716851,1.4589572331721543
cpu_int8,gaussian_blur,light,1,gaussian_blur_light,0.9165630081374349,0.0,0.8429371880628344,0.0,0.9190307552534428,0.0,0.7960427176781358,0.0,3.1245924947868104,0.1645483319347854,59.31604189156578,0.13409204004485956,0.18653432650506763,0.002876373316166564,62.62716871285766,0.18808495686225168,15.967606921094658,0.04795117943577574,58.547207037607826,0.5739555021291026,1.9719689660806097,1.798220248652718,6.055123960507485
cpu_int8,gaussian_blur,medium,2,gaussian_blur_medium,0.8017734960824066,0.0,0.8940013709838216,0.0,0.9007055798541789,0.0,0.7730690891765476,0.0,2.8860587722868303,0.5449305196675466,60.82256200683073,0.9553152065438445,0.19234979076243172,0.000545382855125205,63.900970569879995,1.4847781091006795,15.654916724896106,0.3681157899251804,59.291245539983116,0.7887952660340783,3.926616133732436,4.632303340050877,3.9782693834285396
cpu_int8,gaussian_blur,heavy,3,gaussian_blur_heavy,0.829705248018129,0.0,0.8295355941953315,0.0,0.8832205855459415,0.0,0.7380578075796315,0.0,2.1706043265017416,0.747060109868215,60.91332641565706,0.984809524561593,0.1782652168703022,0.009965861787121676,63.26219595902911,0.9414420756640458,15.80957932906928,0.23693552317466324,58.29159593582153,1.3007520345683345,5.791645736798458,8.951380806422364,5.005521728673294
cpu_int8,jpeg_compression,light,1,jpeg_compression_light,0.8768088256656802,0.0,0.8870875723134087,0.0,0.9362675415983445,0.0,0.808555114657571,0.0,3.2618162779147912,0.08147622200309464,61.340590284736614,0.7313447036459689,0.19328131084295316,0.00299559957651059,64.79568787349434,0.6929596913562658,15.434302778431913,0.16508931966445964,59.915247758229576,1.2410406584380667,0.13341436158634523,0.2546603051363033,2.5129753318341947
cpu_int8,jpeg_compression,medium,2,jpeg_compression_medium,0.8964423867891718,0.0,0.8518205142742233,0.0,0.9345543815455292,0.0,0.8062458515669091,0.0,3.157242657027608,0.1770414457765514,61.10961964698555,0.3205802739772734,0.19629754939766522,0.001437131434905976,64.46315985341083,0.19269384494858677,15.512828721181862,0.04637647583024324,59.42715207735697,0.7286155769868764,0.3161478619218554,0.5395366570970905,3.034536178967733
cpu_int8,jpeg_compression,heavy,3,jpeg_compression_heavy,0.9007242709230804,0.0,0.8634411034374985,0.0,0.9232057676193612,0.0,0.7767042713309921,0.0,2.8233900714841877,0.5369609153102622,61.4326239843324,0.30069960459122275,0.19778478996418145,0.0014005712692372388,64.45379884578078,0.6504588154688254,15.516042022319356,0.15647229477818841,59.32744558652242,0.8598111715155357,1.5266430186803124,4.183858364223433,3.0558785787489535
cpu_int8,low_light,light,1,low_light_light,0.8894432429992767,0.0,0.8632367360036634,0.0,0.9324929045585607,0.0,0.8003892058753374,0.0,3.1301389971884923,0.09385659695440438,60.90456090561772,0.4229533708268262,0.19610089597734034,0.0021179667009861795,64.23080079878356,0.45749582169808367,15.569379342299811,0.11050319925536452,59.40397461255392,0.6606717077982324,0.5360344423209259,1.2620268168751094,3.4101393086254794
