scenario,model_path,dataset,degradation,level,level_order,run,imgsz,device,elapsed_seconds,precision,recall,mAP50,mAP50_95,fitness,preprocess_ms,inference_ms,postprocess_ms,total_ms,fps,python_version,torch_version,cuda_available,gpu_name,device_requested
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,original,original,baseline,0,1,640,0,24.58810591697693,0.9044731453058051,0.8792363761584866,0.9371574842376553,0.8283588705285576,0.8283588705285576,0.8712346771161205,17.99461854939565,0.2724855096386753,19.138338736150445,52.25113912897247,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,original,original,baseline,0,2,640,0,15.374131202697754,0.9044731453058051,0.8792363761584866,0.9371574842376553,0.8283588705285576,0.8283588705285576,0.825031234952288,13.109177146993332,0.20715245662808207,14.141360838573702,70.71455225668791,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,original,original,baseline,0,3,640,0,17.250197887420654,0.9044731453058051,0.8792363761584866,0.9371574842376553,0.8283588705285576,0.8283588705285576,0.8481339927748852,14.708456896386704,0.24054695300859397,15.797137842170184,63.30260645890659,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,motion_blur_light,motion_blur,light,1,1,640,0,15.556857585906982,0.8872827058146429,0.8422017387161597,0.9125227639685611,0.7999964813746092,0.7999964813746092,0.8012620192775683,12.891426928914063,0.20536844457889952,13.89805739277053,71.95250183095217,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,motion_blur_light,motion_blur,light,1,2,640,0,15.252789497375488,0.8872827058146429,0.8422017387161597,0.9125227639685611,0.7999964813746092,0.7999964813746092,0.7933533120457611,13.040623054215406,0.207729702403511,14.041706068664679,71.21641737193099,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,motion_blur_light,motion_blur,light,1,3,640,0,16.47758173942566,0.8872827058146429,0.8422017387161597,0.9125227639685611,0.7999964813746092,0.7999964813746092,0.837902409633109,13.947658513257831,0.21558846385276587,15.001149386743707,66.66155867254312,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,motion_blur_medium,motion_blur,medium,2,1,640,0,16.817777633666992,0.7128749316015521,0.7490970171544395,0.8185062965305524,0.6697042789774144,0.6697042789774144,0.8686532349443096,13.851264338555634,0.21438075302164605,14.934298326521589,66.95995875642282,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,motion_blur_medium,motion_blur,medium,2,2,640,0,17.799758434295654,0.7128749316015521,0.7490970171544395,0.8185062965305524,0.6697042789774144,0.6697042789774144,0.8889317831366804,15.102174814457436,0.23999845782738527,16.2311050554215,61.6100996565222,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,motion_blur_medium,motion_blur,medium,2,3,640,0,15.723509550094604,0.7128749316015521,0.7490970171544395,0.8185062965305524,0.6697042789774144,0.6697042789774144,0.8608911530141579,13.320763626502577,0.214010301197707,14.395665080714442,69.46535602163169,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,motion_blur_heavy,motion_blur,heavy,3,1,640,0,16.113487482070923,0.532835938445758,0.5303276035992376,0.5327400473667785,0.39476674426001496,0.39476674426001496,0.8453214963735143,13.359876868679454,0.21941478192724367,14.424613146980212,69.32594932082111,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,motion_blur_heavy,motion_blur,heavy,3,2,640,0,15.784056901931763,0.532835938445758,0.5303276035992376,0.5327400473667785,0.39476674426001496,0.39476674426001496,0.8528702072316625,13.311834720475582,0.21247346024605335,14.377178387953299,69.55467707334734,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,motion_blur_heavy,motion_blur,heavy,3,3,640,0,15.966294765472412,0.532835938445758,0.5303276035992376,0.5327400473667785,0.39476674426001496,0.39476674426001496,0.8654941530012256,13.565664663866048,0.2159690481939066,14.647127865061181,68.27277055356156,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,gaussian_blur_light,gaussian_blur,light,1,1,640,0,18.095417499542236,0.9162673205916982,0.8610564209559668,0.9204630761720962,0.8113652585042799,0.8113652585042799,0.8457341746979653,15.025532613255937,0.23679369638853406,16.108060484342435,62.08072045495688,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,gaussian_blur_light,gaussian_blur,light,1,2,640,0,16.195773124694824,0.9162673205916982,0.8610564209559668,0.9204630761720962,0.8113652585042799,0.8113652585042799,0.834394771078793,13.797904261445543,0.2168387301113749,14.849137762635712,67.34397754166305,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,gaussian_blur_light,gaussian_blur,light,1,3,640,0,15.48842477798462,0.9162673205916982,0.8610564209559668,0.9204630761720962,0.8113652585042799,0.8113652585042799,0.8130726867366102,13.171197525304914,0.20950306748090952,14.193773279522434,70.4534291415458,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,gaussian_blur_medium,gaussian_blur,medium,2,1,640,0,16.37921690940857,0.871070598603595,0.8506195239850256,0.8932879919400379,0.7813661843465907,0.7813661843465907,0.8522455445713658,13.59828140601835,0.21573829517529453,14.66626524576501,68.18368434245775,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,gaussian_blur_medium,gaussian_blur,medium,2,2,640,0,16.102365970611572,0.871070598603595,0.8506195239850256,0.8932879919400379,0.7813661843465907,0.7813661843465907,0.8729361240851625,13.678151907226427,0.21567843012081836,14.766766461432407,67.71963263669018,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,gaussian_blur_medium,gaussian_blur,medium,2,3,640,0,15.858587980270386,0.871070598603595,0.8506195239850256,0.8932879919400379,0.7813661843465907,0.7813661843465907,0.8510357987907776,13.517945633731804,0.20992549035787328,14.578906922880455,68.59224805328705,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,gaussian_blur_heavy,gaussian_blur,heavy,3,1,640,0,16.27073383331299,0.793932176511833,0.8654324608623628,0.883996715170952,0.7508885187820606,0.7508885187820606,0.873406626503738,13.486345326512502,0.21223738434614406,14.571989337362385,68.62481002755152,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,gaussian_blur_heavy,gaussian_blur,heavy,3,2,640,0,16.12335729598999,0.793932176511833,0.8654324608623628,0.883996715170952,0.7508885187820606,0.7508885187820606,0.8476420746987914,13.679227391571931,0.21300741445665186,14.739876880727374,67.8431718318839,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,gaussian_blur_heavy,gaussian_blur,heavy,3,3,640,0,16.376551866531372,0.793932176511833,0.8654324608623628,0.883996715170952,0.7508885187820606,0.7508885187820606,0.8470476566350066,13.870139209644462,0.21959336145300767,14.936780227732475,66.94883266363811,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,jpeg_compression_light,jpeg_compression,light,1,1,640,0,16.44670295715332,0.9049062933986238,0.8811445644542855,0.9380198224967977,0.8258918935781455,0.8258918935781455,0.8593830566228298,13.582486686756242,0.21701957109297543,14.658889314472049,68.21799241043084,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,jpeg_compression_light,jpeg_compression,light,1,2,640,0,15.64249300956726,0.9049062933986238,0.8811445644542855,0.9380198224967977,0.8258918935781455,0.8258918935781455,0.849624833738536,13.286090532524378,0.21404813614826268,14.349763502411177,69.68755964737474,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,jpeg_compression_light,jpeg_compression,light,1,3,640,0,15.736441612243652,0.9049062933986238,0.8811445644542855,0.9380198224967977,0.8258918935781455,0.8258918935781455,0.8477018843425769,13.391929100004953,0.20845547349556703,14.448086457843097,69.21331782709213,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,jpeg_compression_medium,jpeg_compression,medium,2,1,640,0,16.70777726173401,0.8817276364506224,0.8813509012038131,0.9250235472359404,0.8164347226675086,0.8164347226675086,0.8776172783112647,13.872852656630085,0.21702243493673887,14.967492369878089,66.81145881273264,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,jpeg_compression_medium,jpeg_compression,medium,2,2,640,0,16.893778800964355,0.8817276364506224,0.8813509012038131,0.9250235472359404,0.8164347226675086,0.8164347226675086,0.9057829614426649,14.25024100843798,0.2385823710855801,15.394606340966224,64.95781560447723,3.12.13,2.11.0+cu128,True,Tesla T4,0
gpu_fp32,/content/drive/MyDrive/yolo_treinos/yolo26n_airplane_fp32/weights/best.pt,jpeg_compression_medium,jpeg_compression,medium,2,3,640,0,17.276607036590576,0.8817276364506224,0.8813509012038131,0.9250235472359404,0.8164347226675086,0.8164347226675086,0.888441480711082,14.72394142409808,0.22931107108044935,15.84169397588961,63.124562406139006,3.12.13,2.11.0+cu128,True,Tesla T4,0
